"zip","id","formattedAddress","addressLine1","addressLine2","city","state","zipCode","county","latitude","longitude","propertyType","listingType","bedrooms","bathrooms","squareFootage","lotSize","yearBuilt","status","price","listedDate","removedDate","daysOnMarket"
"1","2969-Old-Georgetown-Rd-W,-Kershaw,-SC-29067","2969 Old Georgetown Rd W, Kershaw, SC 29067","2969 Old Georgetown Rd W",NA,"Kershaw","SC","29067","Kershaw",34.4311,-80.5427,"Single Family","Standard",3,1,1227,NA,NA,"Inactive",995,"2025-10-18T00:00:00.000Z","2025-10-19T00:00:00.000Z",1
"1","2969-Old-Georgetown-Rd-W,---W,-Kershaw,-SC-29067","2969 Old Georgetown Rd W, # W, Kershaw, SC 29067","2969 Old Georgetown Rd W","# W","Kershaw","SC","29067","Kershaw",34.4312,-80.5426,"Single Family","Standard",3,1,1227,NA,NA,"Inactive",995,"2025-10-07T00:00:00.000Z","2025-10-08T00:00:00.000Z",1
"1","9339-Kershaw-Camden-Hwy,-Kershaw,-SC-29067","9339 Kershaw Camden Hwy, Kershaw, SC 29067","9339 Kershaw Camden Hwy",NA,"Kershaw","SC","29067","Lancaster",34.5108,-80.592,"Single Family","Standard",2,1,780,87120,1950,"Inactive",1250,"2025-08-18T00:00:00.000Z","2025-09-04T00:00:00.000Z",17
"1","122-E-Pine-St,-Kershaw,-SC-29067","122 E Pine St, Kershaw, SC 29067","122 E Pine St",NA,"Kershaw","SC","29067","Lancaster",34.5458,-80.5798,"Single Family","Standard",3,2,1064,NA,NA,"Inactive",1495,"2025-06-02T00:00:00.000Z","2025-09-03T00:00:00.000Z",93
"1","275-Ned-Williams-Rd,-Kershaw,-SC-29067","275 Ned Williams Rd, Kershaw, SC 29067","275 Ned Williams Rd",NA,"Kershaw","SC","29067","Lancaster",34.5025,-80.6016,"Single Family","Standard",3,2,1200,NA,NA,"Inactive",1750,"2025-02-10T00:00:00.000Z","2025-08-08T00:00:00.000Z",179
"1","3778-Roberts-Rd,-Kershaw,-SC-29067","3778 Roberts Rd, Kershaw, SC 29067","3778 Roberts Rd",NA,"Kershaw","SC","29067","Kershaw",34.5137,-80.5082,"Single Family","Standard",3,2,1512,257004,1980,"Inactive",4000,"2025-04-02T00:00:00.000Z","2025-07-11T00:00:00.000Z",100
"1","3668-Gold-Mine-Hwy,-Kershaw,-SC-29067","3668 Gold Mine Hwy, Kershaw, SC 29067","3668 Gold Mine Hwy",NA,"Kershaw","SC","29067","Lancaster",34.6309,-80.5302,"Single Family","Standard",2,2,980,21780,1996,"Inactive",1000,"2025-02-28T00:00:00.000Z","2025-03-13T00:00:00.000Z",13
"1","235-Neal-St,-Kershaw,-SC-29067","235 Neal St, Kershaw, SC 29067","235 Neal St",NA,"Kershaw","SC","29067","Lancaster",34.5377,-80.5805,"Single Family",NA,3,1.5,1330,NA,NA,"Inactive",1600,"2023-12-17T00:00:00.000Z","2024-02-08T00:00:00.000Z",53
"1","517-W-Richland-St,-Unit-517,-Kershaw,-SC-29067","517 W Richland St, Unit 517, Kershaw, SC 29067","517 W Richland St","Unit 517","Kershaw","SC","29067","Lancaster",34.5472,-80.5899,"Multi-Family",NA,3,1,1021,NA,NA,"Inactive",900,"2023-07-26T00:00:00.000Z","2023-10-01T00:00:00.000Z",67
"1","515-W-Richland-St,-Unit-515,-Kershaw,-SC-29067","515 W Richland St, Unit 515, Kershaw, SC 29067","515 W Richland St","Unit 515","Kershaw","SC","29067","Lancaster",34.5473,-80.5899,"Apartment",NA,3,2,1100,NA,NA,"Inactive",950,"2023-03-12T00:00:00.000Z","2023-04-02T00:00:00.000Z",21
"1","215-W-Marion-St,-Kershaw,-SC-29067","215 W Marion St, Kershaw, SC 29067","215 W Marion St",NA,"Kershaw","SC","29067","Lancaster",34.5472,-80.5842,"Single Family",NA,5,4,4000,NA,NA,"Inactive",1850,"2021-11-05T01:19:36.201Z","2022-08-08T04:18:59.138Z",277
"1","415-E-Richland-St,-Kershaw,-SC-29067","415 E Richland St, Kershaw, SC 29067","415 E Richland St",NA,"Kershaw","SC","29067","Lancaster",34.5512,-80.5771,"Single Family",NA,4,2.5,2164,NA,NA,"Inactive",1400,"2020-05-07T01:57:24.450Z","2020-06-08T21:29:01.575Z",33
"1","318-W-Hammond-St,-Heath-Springs,-SC-29058","318 W Hammond St, Heath Springs, SC 29058","318 W Hammond St",NA,"Heath Springs","SC","29058","Lancaster",34.591,-80.686,"Single Family","Standard",2,1,NA,NA,NA,"Active",900,"2025-11-01T00:00:00.000Z","list()",32
"1","3612-Stoneboro-Rd,-Heath-Springs,-SC-29058","3612 Stoneboro Rd, Heath Springs, SC 29058","3612 Stoneboro Rd",NA,"Heath Springs","SC","29058","Kershaw",34.5051,-80.7695,"Single Family","Standard",3,2,1260,NA,2000,"Inactive",1200,"2025-10-07T00:00:00.000Z","2025-11-18T00:00:00.000Z",42
"1","3596-Stoneboro-Rd,-Heath-Springs,-SC-29058","3596 Stoneboro Rd, Heath Springs, SC 29058","3596 Stoneboro Rd",NA,"Heath Springs","SC","29058","Kershaw",34.5044,-80.7701,"Single Family","Standard",3,1.5,1000,NA,1993,"Inactive",1000,"2025-07-22T00:00:00.000Z","2025-08-11T00:00:00.000Z",20
"1","4382-Kershaw-Camden-Hwy,-Heath-Springs,-SC-29058","4382 Kershaw Camden Hwy, Heath Springs, SC 29058","4382 Kershaw Camden Hwy",NA,"Heath Springs","SC","29058","Lancaster",34.6181,-80.6853,"Single Family",NA,3,2,3000,NA,NA,"Inactive",2000,"2024-07-06T00:00:00.000Z","2024-07-28T00:00:00.000Z",22
"1","115-W-Perry,-Heath-Springs,-SC-29058","115 W Perry, Heath Springs, SC 29058","115 W Perry",NA,"Heath Springs","SC","29058","Lancaster",34.5905,-80.6763,"Single Family",NA,2,1,1012,14375,1950,"Inactive",1500,"2022-12-17T19:11:25.000Z","2023-01-02T03:28:23.656Z",16
"1","417-Plantation-Rd,-Apt-B,-Lancaster,-SC-29720","417 Plantation Rd, Apt B, Lancaster, SC 29720","417 Plantation Rd","Apt B","Lancaster","SC","29720","Lancaster",34.7207,-80.7971,"Single Family","Standard",2,1,NA,NA,NA,"Active",1000,"2025-12-03T00:00:00.000Z","list()",1
"1","27415-Cinderella-Cir,-Lancaster,-SC-29720","27415 Cinderella Cir, Lancaster, SC 29720","27415 Cinderella Cir",NA,"Lancaster","SC","29720","Lancaster",34.6317,-80.8792,"Single Family","Standard",2,2,1280,NA,NA,"Active",1900,"2025-12-03T00:00:00.000Z","list()",1
"1","7446-Hartsfield-Dr,-Lancaster,-SC-29720","7446 Hartsfield Dr, Lancaster, SC 29720","7446 Hartsfield Dr",NA,"Lancaster","SC","29720","Lancaster",34.9278,-80.7945,"Townhouse","Standard",3,2.5,2145,NA,2020,"Active",2300,"2025-08-20T00:00:00.000Z","list()",106
"1","206-Thomas-Ln,-Lancaster,-SC-29720","206 Thomas Ln, Lancaster, SC 29720","206 Thomas Ln",NA,"Lancaster","SC","29720","Lancaster",34.725,-80.7628,"Single Family","Standard",2,1,636,NA,NA,"Active",795,"2025-12-03T00:00:00.000Z","list()",1
"1","2355-Old-Blackmon-Ln,-Lancaster,-SC-29720","2355 Old Blackmon Ln, Lancaster, SC 29720","2355 Old Blackmon Ln",NA,"Lancaster","SC","29720","Lancaster",34.6827,-80.7643,"Single Family","Standard",2,1,800,NA,NA,"Active",995,"2025-12-03T00:00:00.000Z","list()",1
"1","1508-Holly-Hill-Rd,-Apt-B,-Lancaster,-SC-29720","1508 Holly Hill Rd, Apt B, Lancaster, SC 29720","1508 Holly Hill Rd","Apt B","Lancaster","SC","29720","Lancaster",34.6977,-80.761,"Condo","Standard",2,1.5,780,NA,NA,"Active",900,"2025-12-03T00:00:00.000Z","list()",1
"1","4270-Great-Falls-Hwy,-Lancaster,-SC-29720","4270 Great Falls Hwy, Lancaster, SC 29720","4270 Great Falls Hwy",NA,"Lancaster","SC","29720","Lancaster",34.6322,-80.847,"Single Family","Standard",2,1,810,NA,NA,"Active",1450,"2025-12-03T00:00:00.000Z","list()",1
"1","2524-Bullfrog-Ln,-Lancaster,-SC-29720","2524 Bullfrog Ln, Lancaster, SC 29720","2524 Bullfrog Ln",NA,"Lancaster","SC","29720","Lancaster",34.9332,-80.7865,"Single Family","Standard",5,3.5,2965,6534,2022,"Active",2750,"2025-09-10T00:00:00.000Z","list()",85
"1","5256-Admirals-Lndg,-Lancaster,-SC-29720","5256 Admirals Lndg, Lancaster, SC 29720","5256 Admirals Lndg",NA,"Lancaster","SC","29720","Lancaster",34.638,-80.887,"Single Family","Standard",3,2,1856,NA,NA,"Active",2150,"2025-12-03T00:00:00.000Z","list()",1
"1","3038-Miller-St,-Lancaster,-SC-29720","3038 Miller St, Lancaster, SC 29720","3038 Miller St",NA,"Lancaster","SC","29720","Lancaster",34.7127,-80.7612,"Apartment","Standard",2,2,915,NA,2003,"Active",1168,"2025-08-20T00:00:00.000Z","list()",106
"1","2726-Riverside-Rd,-Unit-A,-Lancaster,-SC-29720","2726 Riverside Rd, Unit A, Lancaster, SC 29720","2726 Riverside Rd","Unit A","Lancaster","SC","29720","Lancaster",34.7836,-80.8407,"Single Family","Standard",1,1,570,NA,1994,"Active",985,"2025-11-28T00:00:00.000Z","list()",6
"1","1690-Oakdale-Dr,-Lancaster,-SC-29720","1690 Oakdale Dr, Lancaster, SC 29720","1690 Oakdale Dr",NA,"Lancaster","SC","29720","Lancaster",34.6888,-80.8057,"Single Family","Standard",2,1,1000,NA,NA,"Active",1250,"2025-12-03T00:00:00.000Z","list()",1
"1","1361-Lymon-Reece-Rd,-Lancaster,-SC-29720","1361 Lymon Reece Rd, Lancaster, SC 29720","1361 Lymon Reece Rd",NA,"Lancaster","SC","29720","Lancaster",34.7024,-80.7666,"Apartment","Standard",1,1,600,NA,NA,"Active",795,"2025-09-16T00:00:00.000Z","list()",79
"1","5149-Samoa-Ridge-Dr,-Lancaster,-SC-29720","5149 Samoa Ridge Dr, Lancaster, SC 29720","5149 Samoa Ridge Dr",NA,"Lancaster","SC","29720","Lancaster",34.8966,-80.8492,"Single Family","Standard",2,2,1767,4356,2018,"Active",2300,"2025-10-03T00:00:00.000Z","list()",62
"1","417-Plantation-Rd,-Lancaster,-SC-29720","417 Plantation Rd, Lancaster, SC 29720","417 Plantation Rd",NA,"Lancaster","SC","29720","Lancaster",34.7206,-80.797,"Apartment","Standard",2,1,NA,NA,NA,"Active",1000,"2025-06-19T00:00:00.000Z","list()",168
"1","2001-East-Park-Dr,-Lancaster,-SC-29720","2001 East Park Dr, Lancaster, SC 29720","2001 East Park Dr",NA,"Lancaster","SC","29720","Lancaster",34.7118,-80.7352,"Single Family","Standard",3,2,1500,8712,2000,"Active",1600,"2025-08-28T00:00:00.000Z","list()",98
"1","Woodleaf-Ln,-Lancaster,-SC-29720","Woodleaf Ln, Lancaster, SC 29720","Woodleaf Ln",NA,"Lancaster","SC","29720","Lancaster",34.7527,-80.7913,"Single Family","Standard",3,2,1550,NA,NA,"Active",2200,"2023-04-20T00:00:00.000Z","list()",959
"1","1727-Old-Lynwood-Cir,-Lancaster,-SC-29720","1727 Old Lynwood Cir, Lancaster, SC 29720","1727 Old Lynwood Cir",NA,"Lancaster","SC","29720","Lancaster",34.685,-80.7574,"Apartment","Standard",2,1,615,NA,NA,"Active",795,"2025-09-29T00:00:00.000Z","list()",66
"1","79157-Ridgehaven-Rd,-Lancaster,-SC-29720","79157 Ridgehaven Rd, Lancaster, SC 29720","79157 Ridgehaven Rd",NA,"Lancaster","SC","29720","Lancaster",34.9404,-80.7919,"Single Family","Standard",4,2.5,2524,9583,2017,"Active",2800,"2025-09-12T00:00:00.000Z","list()",83
"1","4268-Coachwhip-Ave,-Unit-92,-Lancaster,-SC-29720","4268 Coachwhip Ave, Unit 92, Lancaster, SC 29720","4268 Coachwhip Ave","Unit 92","Lancaster","SC","29720","Lancaster",34.9292,-80.7856,"Single Family","Standard",4,3.5,2827,7841,2021,"Active",2900,"2025-09-24T00:00:00.000Z","list()",71
"1","6531-Gopher-Rd,-Lancaster,-SC-29720","6531 Gopher Rd, Lancaster, SC 29720","6531 Gopher Rd",NA,"Lancaster","SC","29720","Lancaster",34.933,-80.7845,"Single Family","Standard",4,2.5,2201,6534,2022,"Active",2500,"2025-10-31T00:00:00.000Z","list()",34
"1","6126-Russo-Ct,-Lancaster,-SC-29720","6126 Russo Ct, Lancaster, SC 29720","6126 Russo Ct",NA,"Lancaster","SC","29720","Lancaster",34.926,-80.8017,"Single Family","Standard",5,3.5,3365,10019,2019,"Active",3195,"2025-10-07T00:00:00.000Z","list()",58
"1","2083-W-Meeting-St,-Lancaster,-SC-29720","2083 W Meeting St, Lancaster, SC 29720","2083 W Meeting St",NA,"Lancaster","SC","29720","Lancaster",34.7238,-80.8267,"Apartment","Standard",2,1,600,NA,NA,"Active",795,"2025-11-13T00:00:00.000Z","list()",21
"1","307-N-Catawba-St,-Lancaster,-SC-29720","307 N Catawba St, Lancaster, SC 29720","307 N Catawba St",NA,"Lancaster","SC","29720","Lancaster",34.7227,-80.773,"Single Family","Standard",5,4,2754,8738,1900,"Active",2900,"2025-09-03T00:00:00.000Z","list()",92
"1","3019-Burgess-Dr,-Lancaster,-SC-29720","3019 Burgess Dr, Lancaster, SC 29720","3019 Burgess Dr",NA,"Lancaster","SC","29720","Lancaster",34.9196,-80.8012,"Single Family","Standard",6,4,3447,NA,2014,"Active",3329,"2025-10-31T00:00:00.000Z","list()",34
"1","1045-E-Meadow-Dr,-Lancaster,-SC-29720","1045 E Meadow Dr, Lancaster, SC 29720","1045 E Meadow Dr",NA,"Lancaster","SC","29720","Lancaster",34.7205,-80.7968,"Apartment","Standard",2,1,700,NA,NA,"Active",1025,"2025-03-08T00:00:00.000Z","list()",271
"1","7481-Hartsfield-Dr,-Lancaster,-SC-29720","7481 Hartsfield Dr, Lancaster, SC 29720","7481 Hartsfield Dr",NA,"Lancaster","SC","29720","Lancaster",34.9273,-80.7948,"Townhouse","Standard",3,2.5,2145,2178,2020,"Active",2500,"2025-11-04T00:00:00.000Z","list()",30
"1","4008-Cypress-Cir,-Lancaster,-SC-29720","4008 Cypress Cir, Lancaster, SC 29720","4008 Cypress Cir",NA,"Lancaster","SC","29720","Lancaster",34.6721,-80.7695,"Single Family","Standard",3,2,1182,NA,NA,"Active",1800,"2025-11-22T00:00:00.000Z","list()",12
"1","2022-Old-Oakland-Cir,-Lancaster,-SC-29720","2022 Old Oakland Cir, Lancaster, SC 29720","2022 Old Oakland Cir",NA,"Lancaster","SC","29720","Lancaster",34.6792,-80.7611,"Single Family","Standard",4,2,1872,18731,1980,"Active",1895,"2025-11-06T00:00:00.000Z","list()",28
"1","1731-Old-Lynwood-Cir,-Lancaster,-SC-29720","1731 Old Lynwood Cir, Lancaster, SC 29720","1731 Old Lynwood Cir",NA,"Lancaster","SC","29720","Lancaster",34.6848,-80.7573,"Apartment","Standard",1,1,450,NA,NA,"Active",750,"2025-11-13T00:00:00.000Z","list()",21
"1","220-S-Main-St,-Lancaster,-SC-29720","220 S Main St, Lancaster, SC 29720","220 S Main St",NA,"Lancaster","SC","29720","Lancaster",34.7181,-80.7698,"Apartment","Standard",0,1,500,NA,NA,"Active",750,"2025-03-27T00:00:00.000Z","list()",252
"1","501-Gay-St-E,-Lancaster,-SC-29720","501 Gay St E, Lancaster, SC 29720","501 Gay St E",NA,"Lancaster","SC","29720","Lancaster",34.7214,-80.7629,"Single Family","Standard",2,1,480,8712,1950,"Active",1000,"2025-11-13T00:00:00.000Z","list()",21
"1","2473-S-Great-Falls-Hwy,-Lancaster,-SC-29720","2473 S Great Falls Hwy, Lancaster, SC 29720","2473 S Great Falls Hwy",NA,"Lancaster","SC","29720","Lancaster",34.6743,-80.8013,"Single Family","Standard",3,2,1050,NA,NA,"Active",1100,"2025-12-02T00:00:00.000Z","list()",1
"1","5819-Soft-Shell-Dr,-Lancaster,-SC-29720","5819 Soft Shell Dr, Lancaster, SC 29720","5819 Soft Shell Dr",NA,"Lancaster","SC","29720","Lancaster",34.934,-80.7835,"Single Family","Standard",4,3,2201,NA,NA,"Inactive",2650,"2025-07-21T00:00:00.000Z","2025-11-19T00:00:00.000Z",121
"1","1648-Mcmanus-Ln,-Lancaster,-SC-29720","1648 Mcmanus Ln, Lancaster, SC 29720","1648 Mcmanus Ln",NA,"Lancaster","SC","29720","Lancaster",34.6868,-80.761,"Single Family","Standard",2,1,900,NA,NA,"Inactive",950,"2025-11-17T00:00:00.000Z","2025-11-18T00:00:00.000Z",1
"1","105-S-Gregory-St,-Lancaster,-SC-29720","105 S Gregory St, Lancaster, SC 29720","105 S Gregory St",NA,"Lancaster","SC","29720","Lancaster",34.7234,-80.7609,"Single Family","Standard",2,1,678,5227,1940,"Inactive",950,"2025-09-16T00:00:00.000Z","2025-11-07T00:00:00.000Z",52
"1","215-E-Springs-St,-Lancaster,-SC-29720","215 E Springs St, Lancaster, SC 29720","215 E Springs St",NA,"Lancaster","SC","29720","Lancaster",34.7265,-80.7707,"Single Family","Standard",3,2,1092,10019,1963,"Inactive",1300,"2025-10-10T00:00:00.000Z","2025-11-06T00:00:00.000Z",27
"1","622-Eastview-Ct-E,-Apt-E,-Lancaster,-SC-29720","622 Eastview Ct E, Apt E, Lancaster, SC 29720","622 Eastview Ct E","Apt E","Lancaster","SC","29720","Lancaster",34.7295,-80.7878,"Apartment","Standard",2,1.5,NA,130680,NA,"Inactive",1150,"2025-09-04T00:00:00.000Z","2025-11-05T00:00:00.000Z",62
"1","4268-Coachwhip-Ave,-Lancaster,-SC-29720","4268 Coachwhip Ave, Lancaster, SC 29720","4268 Coachwhip Ave",NA,"Lancaster","SC","29720","Lancaster",34.9292,-80.7856,"Single Family","Standard",4,3.5,2827,7841,2021,"Inactive",2900,"2025-09-24T00:00:00.000Z","2025-11-04T00:00:00.000Z",41
"1","1118-W-Meadow-Dr,-Lancaster,-SC-29720","1118 W Meadow Dr, Lancaster, SC 29720","1118 W Meadow Dr",NA,"Lancaster","SC","29720","Lancaster",34.7209,-80.7992,"Single Family","Standard",3,2,1672,16117,1966,"Inactive",1700,"2025-09-24T00:00:00.000Z","2025-11-03T00:00:00.000Z",40
"1","1398-Williams-Estate-Dr,-Lancaster,-SC-29720","1398 Williams Estate Dr, Lancaster, SC 29720","1398 Williams Estate Dr",NA,"Lancaster","SC","29720","Lancaster",34.7041,-80.7877,"Single Family","Standard",3,1,1144,10890,1937,"Inactive",1450,"2025-10-28T00:00:00.000Z","2025-11-02T00:00:00.000Z",5
"1","78082-Rillstone-Dr,-Lancaster,-SC-29720","78082 Rillstone Dr, Lancaster, SC 29720","78082 Rillstone Dr",NA,"Lancaster","SC","29720","Lancaster",34.9361,-80.7951,"Single Family","Standard",3,2.5,1629,5663,2009,"Inactive",2280,"2025-10-07T00:00:00.000Z","2025-11-01T00:00:00.000Z",25
"1","1085-W-Shore-Dr,-Lancaster,-SC-29720","1085 W Shore Dr, Lancaster, SC 29720","1085 W Shore Dr",NA,"Lancaster","SC","29720","Lancaster",34.7354,-80.8277,"Single Family","Standard",3,2,1400,NA,NA,"Inactive",1250,"2025-10-27T00:00:00.000Z","2025-10-30T00:00:00.000Z",3
"1","1738-Woodleaf-Ln,-Lancaster,-SC-29720","1738 Woodleaf Ln, Lancaster, SC 29720","1738 Woodleaf Ln",NA,"Lancaster","SC","29720","Lancaster",34.7538,-80.7924,"Single Family","Standard",3,2,1550,37026,1968,"Inactive",2200,"2023-04-20T00:00:00.000Z","2025-10-29T00:00:00.000Z",923
"1","2358-Old-Blackmon-Ln,-Lancaster,-SC-29720","2358 Old Blackmon Ln, Lancaster, SC 29720","2358 Old Blackmon Ln",NA,"Lancaster","SC","29720","Lancaster",34.6823,-80.7641,"Single Family","Standard",2,1,800,NA,NA,"Inactive",1295,"2025-10-26T00:00:00.000Z","2025-10-27T00:00:00.000Z",1
"1","1686-Billings-Dr,-Lancaster,-SC-29720","1686 Billings Dr, Lancaster, SC 29720","1686 Billings Dr",NA,"Lancaster","SC","29720","Lancaster",34.6981,-80.7814,"Single Family","Standard",3,2,925,NA,NA,"Inactive",1195,"2025-10-24T00:00:00.000Z","2025-10-25T00:00:00.000Z",1
"1","1528-Magnolia-Dr,-Lancaster,-SC-29720","1528 Magnolia Dr, Lancaster, SC 29720","1528 Magnolia Dr",NA,"Lancaster","SC","29720","Lancaster",34.7414,-80.7985,"Single Family","Standard",4,3,2800,NA,2018,"Inactive",2000,"2025-10-10T00:00:00.000Z","2025-10-21T00:00:00.000Z",11
"1","5045-Fenwick-Ct,-Lancaster,-SC-29720","5045 Fenwick Ct, Lancaster, SC 29720","5045 Fenwick Ct",NA,"Lancaster","SC","29720","Lancaster",34.9184,-80.8008,"Single Family","Standard",4,3,2471,NA,NA,"Inactive",2550,"2025-10-16T00:00:00.000Z","2025-10-17T00:00:00.000Z",1
"1","1445-Pine-Spring-Dr,-Lancaster,-SC-29720","1445 Pine Spring Dr, Lancaster, SC 29720","1445 Pine Spring Dr",NA,"Lancaster","SC","29720","Lancaster",34.7024,-80.7862,"Single Family","Standard",2,1,810,NA,NA,"Inactive",1250,"2025-09-29T00:00:00.000Z","2025-10-17T00:00:00.000Z",18
"1","483-Grandiflora-Ave,-Lancaster,-SC-29720","483 Grandiflora Ave, Lancaster, SC 29720","483 Grandiflora Ave",NA,"Lancaster","SC","29720","Lancaster",34.7361,-80.7976,"Single Family","Standard",2,2,1153,NA,NA,"Inactive",1800,"2024-08-18T00:00:00.000Z","2025-10-15T00:00:00.000Z",423
"1","305-E-Springs-St,-Lancaster,-SC-29720","305 E Springs St, Lancaster, SC 29720","305 E Springs St",NA,"Lancaster","SC","29720","Lancaster",34.7263,-80.7694,"Single Family","Standard",4,2,1756,57499,1954,"Inactive",1700,"2025-09-24T00:00:00.000Z","2025-10-15T00:00:00.000Z",21
"1","5767-Soft-Shell-Dr,-Lancaster,-SC-29720","5767 Soft Shell Dr, Lancaster, SC 29720","5767 Soft Shell Dr",NA,"Lancaster","SC","29720","Lancaster",34.9322,-80.7835,"Single Family","Standard",3,2.5,1735,6534,2022,"Inactive",2500,"2025-10-13T00:00:00.000Z","2025-10-14T00:00:00.000Z",1
"1","2076-Waverly-Ct,-Lancaster,-SC-29720","2076 Waverly Ct, Lancaster, SC 29720","2076 Waverly Ct",NA,"Lancaster","SC","29720","Lancaster",34.9187,-80.8007,"Single Family","Standard",4,3,2734,NA,NA,"Inactive",2790,"2023-07-01T00:00:00.000Z","2025-10-11T00:00:00.000Z",833
"1","24043-Sailfish-Dr,-Lancaster,-SC-29720","24043 Sailfish Dr, Lancaster, SC 29720","24043 Sailfish Dr",NA,"Lancaster","SC","29720","Lancaster",34.6347,-80.8864,"Single Family","Standard",3,2,1549,NA,NA,"Inactive",2240,"2025-09-30T00:00:00.000Z","2025-10-10T00:00:00.000Z",10
"1","5144-Sedgefield-Dr,-Lancaster,-SC-29720","5144 Sedgefield Dr, Lancaster, SC 29720","5144 Sedgefield Dr",NA,"Lancaster","SC","29720","Lancaster",34.6549,-80.7491,"Single Family","Standard",3,2,1518,NA,NA,"Inactive",1700,"2025-09-18T00:00:00.000Z","2025-10-06T00:00:00.000Z",18
"1","4239-Merrivale-Dr,-Lancaster,-SC-29720","4239 Merrivale Dr, Lancaster, SC 29720","4239 Merrivale Dr",NA,"Lancaster","SC","29720","Lancaster",34.9259,-80.7935,"Single Family","Standard",3,2,1560,6970,2018,"Inactive",2400,"2025-08-11T00:00:00.000Z","2025-10-04T00:00:00.000Z",54
"1","104-S-Gregory-St,-Lancaster,-SC-29720","104 S Gregory St, Lancaster, SC 29720","104 S Gregory St",NA,"Lancaster","SC","29720","Lancaster",34.723,-80.7614,"Single Family","Standard",2,1,768,10019,1997,"Inactive",1100,"2025-07-11T00:00:00.000Z","2025-10-03T00:00:00.000Z",84
"1","2013-Evans-Dr,-Lancaster,-SC-29720","2013 Evans Dr, Lancaster, SC 29720","2013 Evans Dr",NA,"Lancaster","SC","29720","Lancaster",34.6778,-80.7538,"Single Family","Standard",3,2,980,9583,NA,"Inactive",1000,"2025-08-28T00:00:00.000Z","2025-10-03T00:00:00.000Z",36
"1","10378-Lakeshore-Dr,-Lancaster,-SC-29720","10378 Lakeshore Dr, Lancaster, SC 29720","10378 Lakeshore Dr",NA,"Lancaster","SC","29720","Lancaster",34.6328,-80.8883,"Single Family","Standard",4,3,3036,15682,2022,"Inactive",2300,"2025-09-18T00:00:00.000Z","2025-10-02T00:00:00.000Z",14
"1","2334-Old-Blackmon-Ln,-Sc-29720,-SC-29720","2334 Old Blackmon Ln, Sc 29720, SC 29720","2334 Old Blackmon Ln",NA,"Sc 29720","SC","29720","Lancaster",34.6823,-80.7646,"Single Family","Standard",2,1,736,NA,NA,"Inactive",1295,"2025-09-27T00:00:00.000Z","2025-09-28T00:00:00.000Z",1
"1","1867-Charlotte-Hwy,-Lancaster,-SC-29720","1867 Charlotte Hwy, Lancaster, SC 29720","1867 Charlotte Hwy",NA,"Lancaster","SC","29720","Lancaster",34.7548,-80.7837,"Single Family","Standard",3,2,1252,376358,1953,"Inactive",1850,"2025-07-31T00:00:00.000Z","2025-09-26T00:00:00.000Z",57
"1","129-Basildon-St,-Lancaster,-SC-29720","129 Basildon St, Lancaster, SC 29720","129 Basildon St",NA,"Lancaster","SC","29720","Lancaster",34.7487,-80.7978,"Single Family","New Construction",4,2.5,2203,6098,2024,"Inactive",2295,"2025-09-12T00:00:00.000Z","2025-09-25T00:00:00.000Z",13
"1","25622-Seagull-Dr,-Lancaster,-SC-29720","25622 Seagull Dr, Lancaster, SC 29720","25622 Seagull Dr",NA,"Lancaster","SC","29720","Lancaster",34.6328,-80.8725,"Single Family","Standard",3,3,2353,11761,2022,"Inactive",2495,"2025-09-16T00:00:00.000Z","2025-09-25T00:00:00.000Z",9
"1","1580-Black-Oak-Cir,-Lancaster,-SC-29720","1580 Black Oak Cir, Lancaster, SC 29720","1580 Black Oak Cir",NA,"Lancaster","SC","29720","Lancaster",34.7011,-80.7845,"Single Family","Standard",2,1,NA,NA,NA,"Inactive",1295,"2025-09-23T00:00:00.000Z","2025-09-24T00:00:00.000Z",1
"1","321-Robinson-Rd,-Lancaster,-SC-29720","321 Robinson Rd, Lancaster, SC 29720","321 Robinson Rd",NA,"Lancaster","SC","29720","Lancaster",34.7073,-80.7569,"Single Family","Standard",2,1,808,7841,1950,"Inactive",1000,"2025-08-06T00:00:00.000Z","2025-09-20T00:00:00.000Z",45
"1","402-N-Catawba-St,-Lancaster,-SC-29720","402 N Catawba St, Lancaster, SC 29720","402 N Catawba St",NA,"Lancaster","SC","29720","Lancaster",34.7233,-80.7737,"Apartment","Standard",1,1,645,NA,NA,"Inactive",941,"2024-03-20T00:00:00.000Z","2025-09-20T00:00:00.000Z",549
"1","201-Prince-Ln,-Lancaster,-SC-29720","201 Prince Ln, Lancaster, SC 29720","201 Prince Ln",NA,"Lancaster","SC","29720","Lancaster",34.7122,-80.7939,"Single Family","Standard",4,3,NA,NA,2022,"Inactive",1950,"2024-09-16T00:00:00.000Z","2025-09-13T00:00:00.000Z",362
"1","1041-W-Meadow-Dr,-Lancaster,-SC-29720","1041 W Meadow Dr, Lancaster, SC 29720","1041 W Meadow Dr",NA,"Lancaster","SC","29720","Lancaster",34.7205,-80.7966,"Apartment","Standard",2,1,700,NA,NA,"Inactive",1000,"2024-04-18T00:00:00.000Z","2025-09-13T00:00:00.000Z",513
