"zip","id","formattedAddress","addressLine1","addressLine2","city","state","zipCode","county","latitude","longitude","propertyType","listingType","bedrooms","bathrooms","squareFootage","lotSize","yearBuilt","status","price","listedDate","removedDate","daysOnMarket","hoa.fee"
"1","Ross-Rd,-Unit-B1,-Chester,-SC-29014","Ross Rd, Unit B1, Chester, SC 29014","Ross Rd","Unit B1","Chester","SC","29014","Chester",34.6381,-81.1509,"Land","Standard",NA,NA,NA,263102,NA,"Active",75000,"2025-06-11T00:00:00.000Z","list()",176,NA
"1","Tbd-Boyd-Rd,-Blackstock,-SC-29014","Tbd Boyd Rd, Blackstock, SC 29014","Tbd Boyd Rd",NA,"Blackstock","SC","29014","Chester",34.6332,-81.1492,"Land","Standard",NA,NA,NA,392040,NA,"Active",150000,"2025-04-10T00:00:00.000Z","list()",238,NA
"1","Tract-B-Old-Catholic-Church-Rd,-Blackstock,-SC-29014","Tract B Old Catholic Church Rd, Blackstock, SC 29014","Tract B Old Catholic Church Rd",NA,"Blackstock","SC","29014","Chester",34.5743,-81.0168,"Land","Standard",NA,NA,NA,1036728,NA,"Active",215000,"2024-01-01T00:00:00.000Z","list()",703,NA
"1","3108-Leon-Dr,-Blackstock,-SC-29014","3108 Leon Dr, Blackstock, SC 29014","3108 Leon Dr",NA,"Blackstock","SC","29014","Chester",34.5679,-80.9539,"Single Family","Standard",4,2,3040,196456,1972,"Active",140000,"2025-07-10T00:00:00.000Z","list()",147,NA
"1","2519-Old-Catholic-Church-Rd,-Blackstock,-SC-29014","2519 Old Catholic Church Rd, Blackstock, SC 29014","2519 Old Catholic Church Rd",NA,"Blackstock","SC","29014","Chester",34.5929,-81.0263,"Single Family","Standard",3,2,1422,123275,2008,"Active",235000,"2025-08-20T00:00:00.000Z","list()",106,NA
"1","Shannon-Rd,-Blackstock,-SC-29014","Shannon Rd, Blackstock, SC 29014","Shannon Rd",NA,"Blackstock","SC","29014","Chester",34.5676,-81.1288,"Land","Standard",NA,NA,NA,3920400,NA,"Active",1235000,"2025-08-29T00:00:00.000Z","list()",97,NA
"1","1808-Aiken-Rd,-Blackstock,-SC-29014","1808 Aiken Rd, Blackstock, SC 29014","1808 Aiken Rd",NA,"Blackstock","SC","29014","Chester",34.6289,-81.1306,"Single Family","New Construction",4,2,1791,309407,2024,"Active",415000,"2025-06-26T00:00:00.000Z","list()",161,NA
"1","3091-Shannon-Rd,-Blackstock,-SC-29014","3091 Shannon Rd, Blackstock, SC 29014","3091 Shannon Rd",NA,"Blackstock","SC","29014","Chester",34.5624,-81.1316,"Manufactured","New Construction",4,2,1440,43560,2025,"Active",239900,"2025-10-01T00:00:00.000Z","list()",64,NA
"1","538-Crofton-Rd,-Blackstock,-SC-29014","538 Crofton Rd, Blackstock, SC 29014","538 Crofton Rd",NA,"Blackstock","SC","29014","Fairfield",34.5426,-80.9832,"Single Family","Standard",3,1.5,2142,566280,1981,"Active",395000,"2025-09-28T00:00:00.000Z","list()",67,NA
"1","4822-Bull-Run-Rd,-Blackstock,-SC-29014","4822 Bull Run Rd, Blackstock, SC 29014","4822 Bull Run Rd",NA,"Blackstock","SC","29014","Fairfield",34.5426,-81.1121,"Single Family","Standard",3,2.5,2123,217800,2024,"Active",500000,"2025-10-09T00:00:00.000Z","list()",56,NA
"1","3062-Michelle-Dr,-Blackstock,-SC-29014","3062 Michelle Dr, Blackstock, SC 29014","3062 Michelle Dr",NA,"Blackstock","SC","29014","Fairfield",34.5582,-81.1533,"Single Family","Standard",4,3,2229,104849,1904,"Active",150000,"2025-10-17T00:00:00.000Z","list()",48,NA
"1","Blackstock-Rd,-Blackstock,-SC-29014","Blackstock Rd, Blackstock, SC 29014","Blackstock Rd",NA,"Blackstock","SC","29014","Fairfield",34.5347,-81.1708,"Land","Standard",NA,NA,NA,74618,NA,"Active",25000,"2025-10-17T00:00:00.000Z","list()",48,NA
"1","Russell-Rd,-Blackstock,-SC-29014","Russell Rd, Blackstock, SC 29014","Russell Rd",NA,"Blackstock","SC","29014","Fairfield",34.5271,-81.18,"Land","Standard",NA,NA,NA,45477,NA,"Active",19900,"2025-11-26T00:00:00.000Z","list()",8,NA
"1","3669-Old-Douglass-Rd,-Blackstock,-SC-29014","3669 Old Douglass Rd, Blackstock, SC 29014","3669 Old Douglass Rd",NA,"Blackstock","SC","29014","Fairfield",34.4408,-81.2283,"Single Family","Standard",2,1,925,21780,1954,"Active",149000,"2025-10-29T00:00:00.000Z","list()",36,NA
"1","6059-Sweet-Prospect-Rd,-Blackstock,-SC-29014","6059 Sweet Prospect Rd, Blackstock, SC 29014","6059 Sweet Prospect Rd",NA,"Blackstock","SC","29014","Fairfield",34.5032,-81.1944,"Single Family","Standard",3,1,1066,888624,1970,"Active",175000,"2025-11-11T00:00:00.000Z","list()",23,NA
"1","6643-Old-Winnsboro-Rd,-Blackstock,-SC-29014","6643 Old Winnsboro Rd, Blackstock, SC 29014","6643 Old Winnsboro Rd",NA,"Blackstock","SC","29014","Chester",34.5503,-80.9808,"Land","Standard",NA,NA,NA,113735,NA,"Inactive",50000,"2025-09-23T00:00:00.000Z","2025-10-27T00:00:00.000Z",34,NA
"1","Hopewell-Church-Rd,-Unit-1,-Blackstock,-SC-29014","Hopewell Church Rd, Unit 1, Blackstock, SC 29014","Hopewell Church Rd","Unit 1","Blackstock","SC","29014","Chester",34.5928,-81.1027,"Land","Standard",NA,NA,NA,1937113,NA,"Inactive",349000,"2025-10-16T00:00:00.000Z","2025-10-21T00:00:00.000Z",5,NA
"1","2592-Boyd-Rd,-Blackstock,-SC-29014","2592 Boyd Rd, Blackstock, SC 29014","2592 Boyd Rd",NA,"Blackstock","SC","29014","Chester",34.623,-81.1818,"Land","Standard",NA,NA,NA,199505,NA,"Inactive",50000,"2025-06-21T00:00:00.000Z","2025-09-19T00:00:00.000Z",90,NA
"1","1582-Cornwell-Rd,-Blackstock,-SC-29014","1582 Cornwell Rd, Blackstock, SC 29014","1582 Cornwell Rd",NA,"Blackstock","SC","29014","Chester",34.5814,-81.2268,"Single Family","Standard",3,2,1947,87120,1970,"Inactive",339999,"2025-07-04T00:00:00.000Z","2025-09-13T00:00:00.000Z",71,NA
"1","836-Love-Rd,-Blackstock,-SC-29014","836 Love Rd, Blackstock, SC 29014","836 Love Rd",NA,"Blackstock","SC","29014","Chester",34.6152,-81.1908,"Single Family","Standard",4,2,1972,195889,1981,"Inactive",250000,"2025-02-25T00:00:00.000Z","2025-09-10T00:00:00.000Z",197,NA
"1","Old-Douglass-Rd,-Unit-3,-Blackstock,-SC-29014","Old Douglass Rd, Unit 3, Blackstock, SC 29014","Old Douglass Rd","Unit 3","Blackstock","SC","29014","Fairfield",34.4426,-81.2238,"Land","Standard",NA,NA,NA,1132560,NA,"Inactive",150000,"2025-01-08T00:00:00.000Z","2025-08-21T00:00:00.000Z",225,NA
"1","5-Ac-Old-Catholic-Church-Rd,-Blackstock,-SC-29014","5 Ac Old Catholic Church Rd, Blackstock, SC 29014","5 Ac Old Catholic Church Rd",NA,"Blackstock","SC","29014","Chester",34.585,-81.0252,"Land","Standard",NA,NA,NA,217800,NA,"Inactive",39900,"2025-06-16T00:00:00.000Z","2025-07-19T00:00:00.000Z",33,NA
"1","9-Ac-Steele-Rd,-Blackstock,-SC-29014","9 Ac Steele Rd, Blackstock, SC 29014","9 Ac Steele Rd",NA,"Blackstock","SC","29014","Chester",34.5852,-81.0266,"Land","Standard",NA,NA,NA,392040,NA,"Inactive",59000,"2025-06-16T00:00:00.000Z","2025-07-19T00:00:00.000Z",33,NA
"1","3015-Great-Falls-Hwy,-Chester,-SC-29014","3015 Great Falls Hwy, Chester, SC 29014","3015 Great Falls Hwy",NA,"Chester","SC","29014","Chester",34.6169,-81.0619,"Single Family","Standard",3,2,1311,124146,2024,"Inactive",335000,"2025-05-02T00:00:00.000Z","2025-07-15T00:00:00.000Z",74,NA
"1","776-N-Springs-Rd,-Blackstock,-SC-29014","776 N Springs Rd, Blackstock, SC 29014","776 N Springs Rd",NA,"Blackstock","SC","29014","Fairfield",34.5103,-81.2026,"Land","Standard",NA,NA,NA,87120,NA,"Inactive",35000,"2025-07-08T00:00:00.000Z","2025-07-12T00:00:00.000Z",4,NA
"1","0000-Old-Douglass-Rd,-Unit-3,-Blackstock,-SC-29014","0000 Old Douglass Rd, Unit 3, Blackstock, SC 29014","0000 Old Douglass Rd","Unit 3","Blackstock","SC","29014","Fairfield",34.4426,-81.2238,"Land","Standard",NA,NA,NA,1132560,NA,"Inactive",150000,"2025-01-08T00:00:00.000Z","2025-07-03T00:00:00.000Z",176,NA
"1","00-Ross-Rd,-Unit-B1,-Chester,-SC-29014","00 Ross Rd, Unit B1, Chester, SC 29014","00 Ross Rd","Unit B1","Chester","SC","29014","Chester",34.6378,-81.1504,"Land","Standard",NA,NA,NA,263102,NA,"Inactive",75000,"2025-06-11T00:00:00.000Z","2025-07-03T00:00:00.000Z",22,NA
"1","60-Ac-Shannon-Rd,-Blackstock,-SC-29014","60 Ac Shannon Rd, Blackstock, SC 29014","60 Ac Shannon Rd",NA,"Blackstock","SC","29014","Chester",34.5605,-81.0999,"Land","Standard",NA,NA,NA,2613600,NA,"Inactive",299900,"2024-10-04T00:00:00.000Z","2025-06-24T00:00:00.000Z",263,NA
"1","4796-Dewitt-Rd,-Blackstock,-SC-29014","4796 Dewitt Rd, Blackstock, SC 29014","4796 Dewitt Rd",NA,"Blackstock","SC","29014","Chester",34.5776,-80.9899,"Single Family","Standard",5,3.5,3140,2831400,2006,"Inactive",1115000,"2024-10-03T00:00:00.000Z","2025-06-20T00:00:00.000Z",260,NA
"1","1990-Discovery-Rd,-Blackstock,-SC-29014","1990 Discovery Rd, Blackstock, SC 29014","1990 Discovery Rd",NA,"Blackstock","SC","29014","Chester",34.6176,-81.1151,"Land","Standard",NA,NA,NA,131943,NA,"Inactive",29900,"2025-06-09T00:00:00.000Z","2025-06-18T00:00:00.000Z",9,NA
"1","2008-Discovery-Rd,-Cornwell,-SC-29014","2008 Discovery Rd, Cornwell, SC 29014","2008 Discovery Rd",NA,"Cornwell","SC","29014","Chester",34.6166,-81.1157,"Land","Standard",NA,NA,NA,NA,NA,"Inactive",5000,"2025-05-15T00:00:00.000Z","2025-06-17T00:00:00.000Z",33,NA
"1","Moffit-Creek-Rd,-Chester,-SC-29014","Moffit Creek Rd, Chester, SC 29014","Moffit Creek Rd",NA,"Chester","SC","29014","Chester",34.6076,-81.0773,"Land","Standard",NA,NA,NA,13024440,NA,"Inactive",1559116,"2025-04-22T00:00:00.000Z","2025-05-21T00:00:00.000Z",29,NA
"1","Hopewell-Church-Rd,-Blackstock,-SC-29014","Hopewell Church Rd, Blackstock, SC 29014","Hopewell Church Rd",NA,"Blackstock","SC","29014","Chester",34.5903,-81.1063,"Land","Standard",NA,NA,NA,1960200,NA,"Inactive",360000,"2025-04-16T00:00:00.000Z","2025-05-07T00:00:00.000Z",21,NA
"1","2058-Hopewell-Church-Rd,-Blackstock,-SC-29014","2058 Hopewell Church Rd, Blackstock, SC 29014","2058 Hopewell Church Rd",NA,"Blackstock","SC","29014","Chester",34.6052,-81.0823,"Single Family","Standard",2,2,1239,290545,2004,"Inactive",315000,"2025-03-26T00:00:00.000Z","2025-04-16T00:00:00.000Z",21,NA
"1","Old-Douglass-Rd,-Unit-4,-Blackstock,-SC-29014","Old Douglass Rd, Unit 4, Blackstock, SC 29014","Old Douglass Rd","Unit 4","Blackstock","SC","29014","Fairfield",34.4426,-81.2238,"Land","Standard",NA,NA,NA,1306800,NA,"Inactive",175000,"2025-02-26T00:00:00.000Z","2025-04-02T00:00:00.000Z",35,NA
"1","Old-Douglass-Rd,-Unit-2,-Blackstock,-SC-29014","Old Douglass Rd, Unit 2, Blackstock, SC 29014","Old Douglass Rd","Unit 2","Blackstock","SC","29014","Fairfield",34.4426,-81.2238,"Land","Standard",NA,NA,NA,1289812,NA,"Inactive",171000,"2025-01-03T00:00:00.000Z","2025-03-23T00:00:00.000Z",79,NA
"1","0-Heritage-Rd,-Blackstock,-SC-29014","0 Heritage Rd, Blackstock, SC 29014","0 Heritage Rd",NA,"Blackstock","SC","29014","Fairfield",34.5399,-81.0579,"Land","Standard",NA,NA,NA,7318080,NA,"Inactive",839000,"2023-08-26T00:00:00.000Z","2025-03-20T00:00:00.000Z",572,NA
"1","N-Springs-Rd,-Blackstock,-SC-29014","N Springs Rd, Blackstock, SC 29014","N Springs Rd",NA,"Blackstock","SC","29014","Fairfield",34.4996,-81.2088,"Single Family","Standard",3,2,1376,12733459,NA,"Inactive",1499000,"2024-10-22T00:00:00.000Z","2025-03-10T00:00:00.000Z",139,NA
"1","Rambo-Rd,-Blackstock,-SC-29014","Rambo Rd, Blackstock, SC 29014","Rambo Rd",NA,"Blackstock","SC","29014","Chester",34.584,-81.158,"Land","Standard",NA,NA,NA,4430052,NA,"Inactive",515000,"2025-02-21T00:00:00.000Z","2025-02-28T00:00:00.000Z",7,NA
"1","Old-Douglass-Rd,-Blackstock,-SC-29014","Old Douglass Rd, Blackstock, SC 29014","Old Douglass Rd",NA,"Blackstock","SC","29014","Fairfield",34.4426,-81.2238,"Land","Standard",NA,NA,NA,1306800,NA,"Inactive",171000,"2025-01-03T00:00:00.000Z","2025-02-26T00:00:00.000Z",54,NA
"1","0-Columbia-Hwy,-Blackstock,-SC-29014","0 Columbia Hwy, Blackstock, SC 29014","0 Columbia Hwy",NA,"Blackstock","SC","29014","Chester",34.6089,-81.1803,"Land","Standard",NA,NA,NA,1563804,NA,"Inactive",233500,"2024-10-16T00:00:00.000Z","2025-02-17T00:00:00.000Z",124,NA
"1","Havenwood-Dr,-Unit-1,-Blackstock,-SC-29014","Havenwood Dr, Unit 1, Blackstock, SC 29014","Havenwood Dr","Unit 1","Blackstock","SC","29014","Chester",34.5604,-80.928,"Land","Standard",NA,NA,NA,487001,NA,"Inactive",105000,"2024-10-23T00:00:00.000Z","2025-01-31T00:00:00.000Z",100,NA
"1","100-Sweet-Prospect-Rd,-Blackstock,-SC-29014","100 Sweet Prospect Rd, Blackstock, SC 29014","100 Sweet Prospect Rd",NA,"Blackstock","SC","29014","Fairfield",34.4996,-81.2088,"Single Family","Standard",3,2,1376,12733459,NA,"Inactive",1499000,"2024-10-22T00:00:00.000Z","2025-01-15T00:00:00.000Z",85,NA
"1","Great-Falls-Hwy,-Blackstock,-SC-29014","Great Falls Hwy, Blackstock, SC 29014","Great Falls Hwy",NA,"Blackstock","SC","29014","Chester",34.6228,-81.1139,"Land",NA,NA,NA,NA,949608,NA,"Inactive",180000,"2024-05-20T00:00:00.000Z","2024-08-01T00:00:00.000Z",73,NA
"1","4088-Dee-Dee-Ln,-Blackstock,-SC-29014","4088 Dee Dee Ln, Blackstock, SC 29014","4088 Dee Dee Ln",NA,"Blackstock","SC","29014","Chester",34.5914,-80.9906,"Single Family",NA,3,2,1802,2482920,2013,"Inactive",525000,"2024-03-20T00:00:00.000Z","2024-07-31T00:00:00.000Z",133,NA
"1","1575-Cornwell-Rd,-Blackstock,-SC-29014","1575 Cornwell Rd, Blackstock, SC 29014","1575 Cornwell Rd",NA,"Blackstock","SC","29014","Chester",34.5812,-81.2238,"Single Family",NA,3,2,1357,132989,1988,"Inactive",275000,"2024-05-06T00:00:00.000Z","2024-07-03T00:00:00.000Z",58,NA
"1","Cork-Rd,-Blackstock,-SC-29014","Cork Rd, Blackstock, SC 29014","Cork Rd",NA,"Blackstock","SC","29014","Chester",34.5595,-81.1549,"Land",NA,NA,NA,NA,1184832,NA,"Inactive",175000,"2024-05-01T00:00:00.000Z","2024-06-16T00:00:00.000Z",46,NA
"1","12091-N-Us-Hwy,-321,-Blackstock,-SC-29014","12091 N Us Hwy, 321, Blackstock, SC 29014","12091 N Us Hwy","321","Blackstock","SC","29014","Fairfield",34.5239,-81.1713,"Single Family",NA,5,2,3206,174240,1920,"Inactive",299900,"2024-04-02T00:00:00.000Z","2024-05-15T00:00:00.000Z",43,NA
"1","12173-Old-Douglass-Rd,-Blackstock,-SC-29014","12173 Old Douglass Rd, Blackstock, SC 29014","12173 Old Douglass Rd",NA,"Blackstock","SC","29014","Fairfield",34.5513,-81.2514,"Single Family",NA,3,2,1829,87991,1950,"Inactive",150000,"2024-04-05T00:00:00.000Z","2024-05-15T00:00:00.000Z",40,NA
"1","1558-Cornwell-Rd,-Blackstock,-SC-29014","1558 Cornwell Rd, Blackstock, SC 29014","1558 Cornwell Rd",NA,"Blackstock","SC","29014","Chester",34.5814,-81.2238,"Single Family",NA,3,2,1357,132989,1994,"Inactive",275000,"2024-05-06T00:00:00.000Z","2024-05-14T00:00:00.000Z",8,NA
"1","2053-Hopewell-Church-Rd,-Chester,-SC-29014","2053 Hopewell Church Rd, Chester, SC 29014","2053 Hopewell Church Rd",NA,"Chester","SC","29014","Chester",34.6061,-81.0847,"Single Family",NA,3,2,1811,107288,2023,"Inactive",329900,"2023-12-11T00:00:00.000Z","2024-04-30T00:00:00.000Z",141,NA
"1","12331-N-Hwy,-321,-Blackstock,-SC-29014","12331 N Hwy, 321, Blackstock, SC 29014","12331 N Hwy","321","Blackstock","SC","29014","Fairfield",34.5303,-81.1718,"Single Family",NA,3,1.5,2755,87120,1917,"Inactive",525000,"2023-11-03T00:00:00.000Z","2024-04-13T00:00:00.000Z",162,NA
"1","Tbd-16-Acres-Ross-Rd,-Blackstock,-SC-29014","Tbd 16 Acres Ross Rd, Blackstock, SC 29014","Tbd 16 Acres Ross Rd",NA,"Blackstock","SC","29014","Chester",34.636,-81.1527,"Land",NA,NA,NA,NA,696960,NA,"Inactive",192000,"2024-01-29T00:00:00.000Z","2024-03-23T00:00:00.000Z",54,NA
"1","0-Steele-Rd,-Blackstock,-SC-29014","0 Steele Rd, Blackstock, SC 29014","0 Steele Rd",NA,"Blackstock","SC","29014","Chester",34.5696,-81.0455,"Land",NA,NA,NA,NA,5553464,NA,"Inactive",565000,"2023-11-27T00:00:00.000Z","2024-03-12T00:00:00.000Z",106,NA
"1","Hopewell-Church-Rd,-Unit-2,-Blackstock,-SC-29014","Hopewell Church Rd, Unit 2, Blackstock, SC 29014","Hopewell Church Rd","Unit 2","Blackstock","SC","29014","Chester",34.5947,-81.099,"Land",NA,NA,NA,NA,2085653,NA,"Inactive",295000,"2023-10-06T00:00:00.000Z","2024-03-08T00:00:00.000Z",154,NA
"1","2993-Great-Falls-Hwy,-Unit-2B,-Chester,-SC-29014","2993 Great Falls Hwy, Unit 2B, Chester, SC 29014","2993 Great Falls Hwy","Unit 2B","Chester","SC","29014","Fairfield",34.6164,-81.0629,"Single Family",NA,3,2,1265,131987,2023,"Inactive",300000,"2023-08-11T00:00:00.000Z","2024-01-19T00:00:00.000Z",161,NA
"1","3025-Great-Falls-Hwy,-Chester,-SC-29014","3025 Great Falls Hwy, Chester, SC 29014","3025 Great Falls Hwy",NA,"Chester","SC","29014","Chester",34.6158,-81.061,"Single Family",NA,3,2,1448,128938,2023,"Inactive",340000,"2023-08-11T00:00:00.000Z","2024-01-11T00:00:00.000Z",153,NA
"1","Tract-C-Old-Catholic-Church-Rd,-Blackstock,-SC-29014","Tract C Old Catholic Church Rd, Blackstock, SC 29014","Tract C Old Catholic Church Rd",NA,"Blackstock","SC","29014","Chester",34.5936,-81.0244,"Land",NA,NA,NA,NA,796277,NA,"Inactive",180000,"2023-08-05T00:00:00.000Z","2024-01-02T00:00:00.000Z",150,NA
"1","Ross-Rd,-Lot-B,-Blackstock,-SC-29014","Ross Rd, Lot B, Blackstock, SC 29014","Ross Rd","Lot B","Blackstock","SC","29014","Chester",34.6381,-81.151,"Land",NA,NA,NA,NA,130680,NA,"Inactive",43900,"2023-09-22T00:00:00.000Z","2023-12-21T00:00:00.000Z",90,NA
"1","2985-Great-Falls-Hwy,-Unit-1B,-Chester,-SC-29014","2985 Great Falls Hwy, Unit 1B, Chester, SC 29014","2985 Great Falls Hwy","Unit 1B","Chester","SC","29014","Fairfield",34.6165,-81.0634,"Single Family",NA,3,2,1311,130680,2023,"Inactive",314500,"2023-08-11T00:00:00.000Z","2023-12-16T00:00:00.000Z",127,NA
"1","Hopewell-Church-Rd,-Unit-3,-Blackstock,-SC-29014","Hopewell Church Rd, Unit 3, Blackstock, SC 29014","Hopewell Church Rd","Unit 3","Blackstock","SC","29014","Chester",34.5872,-81.1055,"Land",NA,NA,NA,NA,1960200,NA,"Inactive",277500,"2023-11-02T00:00:00.000Z","2023-12-16T00:00:00.000Z",44,NA
"1","Hopewell-Church-Rd,-Unit-4,-Blackstock,-SC-29014","Hopewell Church Rd, Unit 4, Blackstock, SC 29014","Hopewell Church Rd","Unit 4","Blackstock","SC","29014","Chester",34.59,-81.1024,"Land",NA,NA,NA,NA,1212275,NA,"Inactive",175000,"2023-11-03T00:00:00.000Z","2023-12-15T00:00:00.000Z",42,NA
"1","1158-Miles-Rd,-Blackstock,-SC-29014","1158 Miles Rd, Blackstock, SC 29014","1158 Miles Rd",NA,"Blackstock","SC","29014","Chester",34.571,-81.1583,"Manufactured",NA,3,2,1620,126324,1998,"Inactive",200000,"2023-10-20T00:00:00.000Z","2023-12-09T00:00:00.000Z",50,NA
"1","2053-Hopewell-Church-Rd,-Blackstock,-SC-29014","2053 Hopewell Church Rd, Blackstock, SC 29014","2053 Hopewell Church Rd",NA,"Blackstock","SC","29014","Chester",34.6058,-81.0841,"Single Family",NA,3,2,1811,107288,2023,"Inactive",369900,"2023-11-03T00:00:00.000Z","2023-11-08T00:00:00.000Z",5,NA
"1","5170-Old-Douglass-Rd,-Blackstock,-SC-29014","5170 Old Douglass Rd, Blackstock, SC 29014","5170 Old Douglass Rd",NA,"Blackstock","SC","29014","Fairfield",34.4563,-81.2415,"Single Family",NA,4,3,4600,5654524,1840,"Inactive",1495000,"2023-07-12T00:00:00.000Z","2023-10-18T00:00:00.000Z",98,NA
"1","Hopewell-Church-Rd,-Unit-6,-Blackstock,-SC-29014","Hopewell Church Rd, Unit 6, Blackstock, SC 29014","Hopewell Church Rd","Unit 6","Blackstock","SC","29014","Chester",34.5901,-81.0951,"Land",NA,NA,NA,NA,2395800,NA,"Inactive",330000,"2023-09-01T00:00:00.000Z","2023-09-16T00:00:00.000Z",15,NA
"1","Hopewell-Church-Rd,-Unit-5,-Blackstock,-SC-29014","Hopewell Church Rd, Unit 5, Blackstock, SC 29014","Hopewell Church Rd","Unit 5","Blackstock","SC","29014","Chester",34.5901,-81.0951,"Land",NA,NA,NA,NA,1873080,NA,"Inactive",258000,"2023-09-01T00:00:00.000Z","2023-09-16T00:00:00.000Z",15,NA
"1","3073-Great-Falls-Hwy,-Chester,-SC-29014","3073 Great Falls Hwy, Chester, SC 29014","3073 Great Falls Hwy",NA,"Chester","SC","29014","Chester",34.6163,-81.0602,"Single Family",NA,3,2,1311,154638,2023,"Inactive",315000,"2023-03-17T00:00:00.000Z","2023-09-01T00:00:00.000Z",168,NA
"1","3093-Great-Falls-Hwy,-Chester,-SC-29014","3093 Great Falls Hwy, Chester, SC 29014","3093 Great Falls Hwy",NA,"Chester","SC","29014","Chester",34.6159,-81.0591,"Single Family",NA,3,2,1265,117176,2023,"Inactive",290000,"2023-03-17T00:00:00.000Z","2023-08-17T00:00:00.000Z",153,NA
"1","3083-Great-Falls-Hwy,-Chester,-SC-29014","3083 Great Falls Hwy, Chester, SC 29014","3083 Great Falls Hwy",NA,"Chester","SC","29014","Chester",34.616,-81.0597,"Single Family",NA,3,2,1100,108900,2023,"Inactive",250000,"2023-03-17T00:00:00.000Z","2023-08-01T00:00:00.000Z",137,NA
"1","Havenwood-Dr,-Unit-2,-Blackstock,-SC-29014","Havenwood Dr, Unit 2, Blackstock, SC 29014","Havenwood Dr","Unit 2","Blackstock","SC","29014","Chester",34.5603,-80.9281,"Land",NA,NA,NA,NA,387684,NA,"Inactive",94000,"2022-08-04T00:00:00.000Z","2023-06-06T00:00:00.000Z",306,NA
"1","39-Mount-Olive-Church-Rd,-Blackstock,-SC-29014","39 Mount Olive Church Rd, Blackstock, SC 29014","39 Mount Olive Church Rd",NA,"Blackstock","SC","29014","Fairfield",34.5449,-81.252,"Single Family",NA,4,2.5,2785,250906,2000,"Inactive",369600,"2023-05-08T00:00:00.000Z","2023-05-27T00:00:00.000Z",19,NA
"1","1966-Great-Falls-Rd,-Blackstock,-SC-29014","1966 Great Falls Rd, Blackstock, SC 29014","1966 Great Falls Rd",NA,"Blackstock","SC","29014","Chester",34.6275,-81.1266,"Single Family",NA,3,2,1283,76230,2006,"Inactive",299000,"2022-12-06T00:00:00.000Z","2023-05-13T00:00:00.000Z",158,NA
"1","3105-Great-Falls-Hwy,-Chester,-SC-29014","3105 Great Falls Hwy, Chester, SC 29014","3105 Great Falls Hwy",NA,"Chester","SC","29014","Chester",34.6143,-81.0559,"Single Family",NA,3,2,1311,117612,2023,"Inactive",293000,"2022-11-17T00:00:00.000Z","2023-05-11T00:00:00.000Z",175,NA
"1","2341-Columbia-Rd,-Blackstock,-SC-29014","2341 Columbia Rd, Blackstock, SC 29014","2341 Columbia Rd",NA,"Blackstock","SC","29014","Chester",34.6032,-81.1732,"Land",NA,5,2.5,2000,779724,1890,"Inactive",299000,"2023-01-20T00:00:00.000Z","2023-03-16T00:00:00.000Z",55,NA
"1","3115-Great-Falls-Hwy,-Chester,-SC-29014","3115 Great Falls Hwy, Chester, SC 29014","3115 Great Falls Hwy",NA,"Chester","SC","29014","Chester",34.6141,-81.0553,"Single Family",NA,3,2,1448,125888,2023,"Inactive",329000,"2022-11-17T00:00:00.000Z","2023-03-11T00:00:00.000Z",114,NA
"1","Ross-Rd,-Blackstock,-SC-29014","Ross Rd, Blackstock, SC 29014","Ross Rd",NA,"Blackstock","SC","29014","Chester",34.6379,-81.151,"Land",NA,NA,NA,NA,87120,NA,"Inactive",29900,"2023-02-22T00:00:00.000Z","2023-03-10T00:00:00.000Z",16,NA
"1","2483-Great-Falls-Rd,-Blackstock,-SC-29014","2483 Great Falls Rd, Blackstock, SC 29014","2483 Great Falls Rd",NA,"Blackstock","SC","29014","Chester",34.6226,-81.0948,"Single Family",NA,5,3,2377,304920,2006,"Inactive",575000,"2022-10-21T00:00:00.000Z","2023-02-28T00:00:00.000Z",130,NA
"1","3119-Great-Falls-Hwy,-Chester,-SC-29014","3119 Great Falls Hwy, Chester, SC 29014","3119 Great Falls Hwy",NA,"Chester","SC","29014","Chester",34.6141,-81.055,"Single Family",NA,3,2,1100,125888,2023,"Inactive",250000,"2022-11-17T00:00:00.000Z","2023-02-28T00:00:00.000Z",103,NA
"1","3119-Great-Falls-Rd,-Chester,-SC-29014","3119 Great Falls Rd, Chester, SC 29014","3119 Great Falls Rd",NA,"Chester","SC","29014","Chester",34.6141,-81.055,"Single Family",NA,3,2,1100,125888,2023,"Inactive",250000,"2022-11-17T00:00:00.000Z","2023-02-11T00:00:00.000Z",86,NA
"1","3115-Great-Falls-Rd,-Chester,-SC-29014","3115 Great Falls Rd, Chester, SC 29014","3115 Great Falls Rd",NA,"Chester","SC","29014","Chester",34.6141,-81.0553,"Single Family",NA,3,2,1448,125888,2023,"Inactive",329000,"2022-11-17T00:00:00.000Z","2023-02-11T00:00:00.000Z",86,NA
"1","3105-Great-Falls-Rd,-Chester,-SC-29014","3105 Great Falls Rd, Chester, SC 29014","3105 Great Falls Rd",NA,"Chester","SC","29014","Chester",34.6143,-81.0559,"Single Family",NA,3,2,1311,117612,2023,"Inactive",293000,"2022-11-17T00:00:00.000Z","2023-02-11T00:00:00.000Z",86,NA
